Date,Close,Adj Close,Volume,obv,ma6,ma10,rsi6,rsi10,macd,dif,atr10,atr20,bias6,bias10,tapi,year,month,day,direction
2012-04-20,49.59,35.898151,3211100,-14588200,49.39833316666667,48.76600000000001,59.26754157182327,58.289921219740066,0.5720362374689998,0.011228993844723423,1.1823425153579066,1.0607571555059496,0.031944472222222714,0.0823999999999998,64752.97438999798,2012,4,20,-1
2012-04-23,48.18,34.877453,2881100,-17469300,49.31333333333333,48.777,38.39055269359059,45.01074332955848,0.4587075552973445,-0.08167975066154554,1.227108363822116,1.0892193477306522,-0.1888888888888888,-0.05970000000000013,59798.67164798673,2012,4,23,-1
2012-04-24,48.310001,34.971558,2812800,-14656500,49.14166683333334,48.8900001,40.701568824679306,46.264812693451844,0.3750602908574763,-0.13226161208113107,1.214397327439904,1.0897582803441197,-0.1386109722222232,-0.05799990999999949,58223.96898729107,2012,4,24,1
2012-04-25,49.490002000000004,35.825768,1828900,-12827600,49.15166716666666,49.1280002,57.901851610359195,56.31302601103579,0.3993816273691664,-0.0863522204555528,1.2159575946959134,1.0967703663269135,0.05638913888888907,0.036200180000000165,36954.93889856784,2012,4,25,1
2012-04-26,51.540001000000004,37.309761,3362900,-9464700,49.52666716666666,49.391000299999995,73.76583278301153,67.89987932045639,0.577418131731676,0.07334742712556541,1.3213614352263223,1.1554316480105682,0.33555563888888895,0.2149000699999995,65248.34952952369,2012,4,26,1
2012-04-27,51.099998,36.991240999999995,1729300,-11194000,49.70166700000001,49.63200020000001,67.2396686758606,63.86058134861186,0.6752252034489459,0.1369235990742682,1.2642252917036902,1.1351600656100398,0.2330551666666653,0.1467997799999992,33841.48860436355,2012,4,27,-1
2012-04-30,50.990002000000004,37.344986,1671400,-12865400,49.93500066666667,49.7970004,65.50124824360998,62.822501266584794,0.735385191792119,0.15766686993395307,1.2268027625333209,1.1229020623295374,0.17583355555555494,0.11930016000000025,32778.97498415474,2012,4,30,-1
2012-05-01,51.25,37.535419,1014200,-11851200,50.44666733333333,49.9790004,67.85831687971336,64.34470448594901,0.7948792089636427,0.17372870968438134,1.1781226862799885,1.1037570592130603,0.13388877777777827,0.12709996000000032,19789.268292682926,2012,5,1,1
2012-05-02,50.52,37.000759,1973700,-13824900,50.815000500000004,50.1020003,55.160450543559506,57.056687642528495,0.7741992599217937,0.1224390085140259,1.1653103176519894,1.1010691562524073,-0.049166749999998885,0.04179997000000028,39067.69596199525,2012,5,2,-1
2012-05-03,49.740002000000004,36.429489000000004,1214400,-15039300,50.85666716666666,50.07100060000001,44.48684498722332,50.293704535054566,0.6869521743770832,0.028153538375452206,1.1317790858867902,1.0875155984397868,-0.18611086111111064,-0.0330998600000008,24414.95679875526,2012,5,3,-1
2012-05-04,48.599998,35.594555,998500,-16037800,50.36666666666667,49.9720004,33.21467587992494,42.17546277665453,0.5198271908377592,-0.11117715613109758,1.154601277298111,1.101139868517797,-0.29444477777777794,-0.13720023999999995,20545.26833519623,2012,5,4,-1
2012-05-07,49.189999,36.026672,1407300,-14630500,50.04833350000001,50.0730003,42.295281861856644,47.086970640015316,0.4300304636677694,-0.16077910664086992,1.1241414495683002,1.0885830250919075,-0.14305575000000084,-0.08830012999999966,28609.47405182911,2012,5,7,1
2012-05-08,48.66,35.638493,1825900,-16456400,49.65999983333333,50.108000200000006,36.888614121281464,43.40701649286789,0.3124971479229899,-0.2226499379085196,1.1547274046114695,1.105653923837312,-0.16666663888888894,-0.14480002000000028,37523.63337443487,2012,5,8,-1
2012-05-09,47.950001,35.118496,2400500,-18856900,49.10999999999999,49.9540001,30.60038231046363,38.883770518949134,0.1602133233602956,-0.2999470099769712,1.1752547641503224,1.1183712776454462,-0.19333316666666533,-0.20039991000000013,50062.56412799658,2012,5,9,-1
2012-05-10,47.810001,35.015957,2849300,-21706200,48.658333500000005,49.5810001,29.413954902801336,38.01584451428882,0.027908750573452323,-0.3458012662110516,1.13472888773529,1.1009525137631742,-0.14138874999999965,-0.17709990999999975,59596.31751524122,2012,5,10,-1
2012-05-11,48.43,35.470051,2617600,-19088600,48.43999983333333,49.3140003,41.473042866552966,44.15004035264467,-0.026608117001117648,-0.3202545070284972,1.187255898961761,1.1289048380750153,-0.0016666388888886274,-0.08840003000000038,54049.143093124105,2012,5,11,1
2012-05-14,47.16,34.539902000000005,2378500,-21467100,48.20000016666666,48.9310001,29.207555640613364,36.03376438275125,-0.1703280774427256,-0.37117957397608414,1.2425304090655849,1.1594596461712643,-0.1733333611111109,-0.1771000100000002,50434.69041560645,2012,5,14,-1
2012-05-15,47.470001,34.766949,1985100,-19482000,47.91333383333333,48.55300020000001,34.85127541479521,39.071587133665744,-0.2562587008378045,-0.3656881578969305,1.2002773681590264,1.1424866638627011,-0.07388880555555488,-0.10829991999999962,41817.98942873416,2012,5,15,1
2012-05-16,46.32,33.924690000000005,2274800,-21756800,47.52333383333333,48.133000200000005,25.72256894367929,32.675350708680924,-0.41240090776171456,-0.4174642918566724,1.1992498313431246,1.1448624306695665,-0.20055563888888864,-0.18130001999999976,49110.535405872186,2012,5,16,-1
2012-05-17,45.169998,33.082436,1515300,-23272100,47.06,47.6759998,19.571007419340546,27.646571141544104,-0.6217728715025429,-0.5014690044780007,1.1953248482088124,1.1456193091360884,-0.31500033333333377,-0.25060018,33546.603212158654,2012,5,17,-1
2012-05-18,44.880001,32.870041,2564800,-25836900,46.57166666666666,47.304000099999996,18.250270002887614,26.503689954216853,-0.8018586679205413,-0.5452438407167991,1.1547924633879316,1.1278383936792842,-0.2819442777777776,-0.24239991000000036,57147.94881577655,2012,5,18,-1
2012-05-21,46.279999,33.895393,1580300,-24256600,46.21333316666666,47.0130001,41.22730788942968,39.84310086228447,-0.8221327857076304,-0.4524143668031105,1.1893132170491385,1.14644647399532,0.01111097222222194,-0.07330011000000028,34146.50030567201,2012,5,21,1
2012-05-22,46.75,34.239628,1496300,-22760300,46.14499983333334,46.8220001,47.20524207136261,43.65758185375721,-0.7911550741652249,-0.3371493242085639,1.1473818953442252,1.1276241502955542,0.10083336111111052,-0.00720000999999968,32006.417112299467,2012,5,22,1
2012-05-23,46.380001,33.968632,1287300,-24047600,45.96333316666666,46.6650001,43.06711050894072,41.363411703971465,-0.7873843648466448,-0.26670289191198704,1.1696436058098023,1.1397428927807765,0.06944463888888919,-0.028499910000000024,27755.49746107164,2012,5,23,-1
2012-05-24,46.220001,33.851448,720800,-24768400,45.94666666666666,46.5060001,41.193235381279365,40.344750183119714,-0.7882205969777091,-0.21403129923444095,1.1386793452288222,1.1257557981417374,0.045555722222223004,-0.028599909999999795,15594.980190502372,2012,5,24,-1
2012-05-25,46.0,33.690323,1424100,-26192500,46.08500033333333,46.2630001,38.43395455814501,38.88182423170443,-0.7974431310179709,-0.17860306661976244,1.1078116107059397,1.1109681082346503,-0.014166722222222225,-0.026300009999999933,30958.695652173912,2012,5,25,-1
2012-05-29,46.990002000000004,34.415397999999996,1375700,-24816800,46.43666716666666,46.24600030000001,54.78775612461392,48.26205267932225,-0.7166065735735287,-0.07821320734025605,1.1600305496353456,1.136919752822918,0.0922224722222218,0.07440016999999913,29276.440550055737,2012,5,29,1
2012-05-30,45.860001000000004,33.58778,1953400,-26770200,46.36666750000001,46.0850003,40.17191034335261,40.39865583361807,-0.7352491616318915,-0.07748463631889503,1.164027594671811,1.1400738151817722,-0.08444441666666809,-0.022499930000000744,42594.85297438175,2012,5,30,-1
2012-05-31,45.810001,33.551167,903100,-27673300,46.210001,46.0340004,39.61082777180139,40.07761891149158,-0.7454648740806675,-0.0701602790141369,1.1076251352046294,1.1130702744226832,-0.06666666666666643,-0.022399940000000385,19714.03580628605,2012,5,31,-1
2012-06-01,43.799999,32.079048,2788800,-30462100,45.78000066666666,45.8970005,23.66562593553819,29.578583230721478,-0.9053153510809296,-0.18400860481151904,1.2038625216841663,1.1609167107015492,-0.3300002777777777,-0.20970014999999972,63671.234330393476,2012,6,1,-1
2012-06-04,43.970001,32.203548,1544500,-28917600,45.40500066666666,45.8060005,26.661919946067695,31.270601603304925,-1.006675931624372,-0.22829534828396916,1.14147646951575,1.1318709751664715,-0.2391666111111105,-0.18359994999999926,35126.221625512364,2012,6,4,1
2012-06-05,45.130001,33.053131,1089400,-27828200,45.26000083333333,45.6910007,44.49982458063533,41.86135119262481,-0.9820817889547158,-0.16296096449145034,1.1663288225641744,1.1447774264081478,-0.0216666388888882,-0.05609997000000035,24139.153021512233,2012,6,5,1
2012-06-06,47.34,34.671734,1525600,-26302600,45.31833383333333,45.7500007,64.333116341772,56.16127318392472,-0.7753248419747294,0.035036785990828816,1.272695940307757,1.1990385550877405,0.3369443611111128,0.15899993000000026,32226.446979298686,2012,6,6,1
2012-06-07,47.279999,34.627789,2131100,-28433700,45.55500016666666,45.8400005,63.59273476366005,55.74763645471867,-0.6092865747741739,0.16086004255310749,1.2554265462769805,1.194086727333353,0.2874998055555551,0.14399984999999946,45074.02802610043,2012,6,7,-1
2012-06-08,47.889998999999996,35.074558,2019500,-26414200,45.90166650000001,46.007000299999994,68.0750629992835,59.14654716317243,-0.4235952078817178,0.27724112755645103,1.2288840916492825,1.1838824909666852,0.3313887499999997,0.18829987000000015,42169.55611128745,2012,6,8,1
2012-06-11,47.650002,34.898781,1580400,-27994600,46.54333366666666,46.1720005,64.33547844318237,57.225121975291046,-0.2924282827337095,0.3267264421635675,1.229995782484354,1.1866884164183509,0.1844447222222231,0.14780014999999974,33166.84016088813,2012,6,11,-1
2012-06-12,48.93,35.836246,1479000,-26515600,47.37000016666667,46.3660003,73.61265346896519,64.13040554828785,-0.08422155468061021,0.4279465361733335,1.2559960042359184,1.2018538955974334,0.2599999722222215,0.2563999700000004,30226.854690374003,2012,6,12,1
2012-06-13,49.75,36.436813,2513000,-24002600,48.14000000000001,46.755000200000005,78.00999741186405,67.82734006955529,0.1452762699157546,0.5259554886157587,1.2633962038123268,1.208261100817562,0.26833333333333204,0.2994999800000002,50512.56281407035,2012,6,13,1
2012-06-14,49.029999,35.909481,1722200,-25724800,48.42166649999999,47.07700000000001,66.35827119029913,61.630273973273184,0.2659907106118737,0.5173359434495023,1.2580564834310946,1.2083479957766838,0.10138875000000053,0.19529989999999914,35125.434124524465,2012,6,14,-1
2012-06-15,49.93,36.568645000000004,1232000,-24492800,48.86333333333334,47.690000100000006,72.51589028176457,65.95096784342782,0.4293312700106853,0.5445412022786511,1.232250835087985,1.1979305959878497,0.17777777777777715,0.22399998999999934,24674.54436210695,2012,6,15,1
2012-06-18,50.470001,36.964146,2141500,-22351300,49.29333366666666,48.3400001,75.71614771551181,68.32858195634762,0.5954889815623474,0.5685591310642506,1.2210256515791866,1.1940340161884573,0.1961112222222236,0.21300009000000056,42431.14637544786,2012,6,18,1
2012-06-19,50.849998,37.242451,1417200,-20934100,49.82666633333333,48.9119998,77.89013127474642,69.96826575297533,0.7491964765778931,0.577813300863837,1.187922986421268,1.1788322653790346,0.17055527777777849,0.1937998199999996,27870.207585848868,2012,6,19,1
2012-06-20,50.549999,37.022728,1673000,-22607100,50.09666616666666,49.2329997,71.80055131919158,66.92876311286622,0.8371531809168289,0.5326160041622182,1.1621307877791411,1.1663907021100828,0.0755554722222224,0.1316999299999999,33095.945264014736,2012,6,20,-1
2012-06-21,50.529999,37.00808,2578000,-25185100,50.226665999999994,49.5579997,71.35426224365655,66.7140855619281,0.8949294799753318,0.4723138425765769,1.2529177090012271,1.2115711670045788,0.05055549999999917,0.09719993000000003,51019.19752660197,2012,6,21,-1
2012-06-22,49.75,36.436813,6142400,-31327500,50.34666616666666,49.7439998,55.2751030695141,58.57282680831627,0.8677750421439612,0.35612752379616497,1.211625938101104,1.1929926086543496,-0.09944436111111088,0.0006000200000002566,123465.32663316582,2012,6,22,-1
2012-06-25,48.52,35.535965000000004,2667600,-33995100,50.11166616666666,49.830999600000006,38.750980129086095,48.25506531538193,0.7384913653000851,0.18147507756183112,1.2224633442909938,1.199342978221632,-0.2652776944444426,-0.13109995999999952,54979.38994229183,2012,6,25,-1
2012-06-26,48.27,35.352875,2350600,-36345700,49.74499933333333,49.7649996,36.11754162219877,46.40884940513834,0.6088418593363585,0.041460457278483576,1.231217209861894,1.2048759293105502,-0.2458332222222216,-0.14949996,48696.91319660244,2012,6,26,-1
2012-06-27,49.080002,35.946114,2320100,-34025600,49.45,49.6979998,49.46892717781842,52.896616606544896,0.5649417864663633,-0.0019516924732092546,1.2130954888757044,1.1971321328450224,-0.061666333333332574,-0.06179977999999978,47271.79921467812,2012,6,27,1
2012-06-28,48.689999,35.660472999999996,991200,-35016800,49.14000000000001,49.6639998,44.13890107719404,49.679138645240954,0.4929977090158886,-0.05911661593894724,1.1937860399881342,1.1882755762027712,-0.07500016666666791,-0.09740007999999988,20357.363326296232,2012,6,28,-1
2012-06-29,51.419998,37.659924,4093300,-30923500,49.28833316666667,49.812999600000005,70.67735995210809,65.83982506203161,0.6487907570644822,0.0773411456877171,1.3774076359893213,1.2803618973926327,0.355277472222222,0.1606998400000002,79605.21507604881,2012,6,29,1
2012-07-02,52.189999,38.223873,1066800,-29856700,49.69499966666667,49.98499940000001,74.73920446803146,68.96353225113853,0.8248817917798874,0.2027457443224978,1.3246670723903893,1.2588439025230014,0.4158332222222221,0.22049995999999936,20440.697843278365,2012,7,2,1
2012-07-03,52.619999,38.538792,530400,-29326300,50.37833283333333,50.1619995,76.88492856345356,70.62997066527538,0.9877464851691043,0.2924883501693718,1.2932001651513505,1.2464016073968514,0.3736110277777781,0.24579995,10079.817751421851,2012,7,3,1
2012-07-05,51.779999,37.923584000000005,867400,-30193700,50.96333266666666,50.2849995,64.11769428979147,63.257739124763354,1.0370821112128679,0.2734591809705084,1.2968799486362157,1.250581427027009,0.13611105555555505,0.14949994999999988,16751.64188396373,2012,7,5,-1
2012-07-06,49.419998,36.195126,1625100,-31818800,51.01999866666666,50.1739994,41.10510382111317,47.7115523965588,0.8756545918885976,0.0896253293169903,1.4061919537725935,1.3075523556756583,-0.2666667777777765,-0.07540013999999999,32883.449327537404,2012,7,6,-1
2012-07-09,48.459998999999996,35.492020000000004,2654200,-34473000,50.98166533333333,50.04499929999999,34.977193371506544,42.94169415105827,0.6626199531942163,-0.09872744750191287,1.3735725583953338,1.2961746378918753,-0.42027772222222143,-0.15850002999999974,54770.94623959856,2012,7,9,-1
2012-07-10,52.57,38.502178,9159100,-25313900,51.17333233333334,50.449999299999995,63.178547781461354,61.33123438125144,0.8160245758331541,0.04374174010961995,1.7202153025558,1.4733659059972817,0.2327779444444431,0.21200006999999985,174226.74529199162,2012,7,10,1
2012-07-11,51.189999,37.491467,2950700,-28264600,51.00666566666667,50.7419992,53.78031281495829,54.74832604584261,0.8168284075208305,0.03563645743783705,1.7111938723002198,1.481197660697417,0.030555555555555006,0.04479998000000052,57642.11872713653,2012,7,11,-1
2012-07-12,50.490002000000004,36.978790000000004,4332600,-32597200,50.65166616666666,50.8829992,49.31498272523082,51.62531795205932,0.7523093878172062,-0.02310604981262987,1.6710741850701982,1.4726376276625466,-0.02694402777777801,-0.03929972000000035,85811.04829427418,2012,7,12,-1
2012-07-13,51.189999,37.491467,1912900,-30684300,50.55333283333334,51.1329992,53.907413034079326,54.50861204887754,0.7490271884731428,-0.02111059932535464,1.5849664665631786,1.4395055962794194,0.1061110277777774,0.005699979999999982,37368.62741489799,2012,7,13,1
2012-07-16,50.990002000000004,37.344986,1343700,-32028000,50.81500016666666,51.089999600000006,52.283233755855186,53.49638017443576,0.7219655657565909,-0.03853777763352528,1.4844696199068603,1.3965302164654485,0.029166972222222164,-0.00999976000000018,26352.224893029033,2012,7,16,-1
2012-07-17,51.5,37.718513,1598500,-30429500,51.32166699999999,51.020999700000004,56.31116608357813,55.82090496874293,0.7332195130213321,-0.021827064295027232,1.4680225579161743,1.392703655642176,0.0297221666666682,0.047900030000000274,31038.834951456312,2012,7,17,1
2012-07-18,54.57,39.966972,3486800,-26942700,51.655000333333334,51.2159998,72.86011258046385,66.89041797110983,0.97858121514588,0.17882771026361632,1.6532203021245568,1.4890684728600672,0.4858332777777778,0.3354000200000001,63895.91350558915,2012,7,18,1
2012-07-19,55.75,40.831207,3038100,-23904600,52.4150005,51.6129999,76.89657682222567,70.09090514922227,1.2537952984041851,0.3632334348175372,1.6428981719121012,1.4921149992170637,0.5558332500000004,0.4137000100000002,54495.06726457398,2012,7,19,1
2012-07-20,55.470001,40.626133,1945800,-25850400,53.24500033333334,52.21800019999999,73.77235104795189,68.34899210407865,1.4327944998355804,0.4337861089991459,1.5886081547208908,1.4725091492562103,0.3708334444444444,0.3252000800000012,35078.420135597255,2012,7,20,-1
2012-07-23,55.5,40.648106,1996100,-23854300,53.96333383333334,52.9220003,73.90864094052473,68.44235561379429,1.559100979591392,0.4480740710039659,1.6077471392488023,1.4878835917934,0.2561110277777772,0.25779996999999993,35965.76576576577,2012,7,23,1
2012-07-24,54.580002,39.9743,3584100,-27438400,54.56166716666666,53.1230005,62.043751675813844,62.19125431227617,1.566901361399033,0.3646995622492855,1.573972425323923,1.4769894122037304,0.003055805555555698,0.1457001499999997,65666.9085501316,2012,7,24,-1
2012-07-25,54.57,39.966972,2835100,-30273500,55.07333383333333,53.461000600000006,61.914081791763145,62.12271504234893,1.5543584655343778,0.2817253331077043,1.56257508279153,1.4761398915935438,-0.08388897222222151,0.11089994000000017,51953.45427890783,2012,7,25,-1
2012-07-26,57.139998999999996,41.849236,2454000,-27819500,55.501667000000005,54.1260003,76.83928774602316,71.18809048183638,1.7318320888252146,0.3673591651188328,1.6783176745123771,1.5383329470138665,0.27305533333333426,0.3013998700000002,42947.14810898054,2012,7,26,1
2012-07-27,58.860001000000004,43.108955,1963400,-25856100,56.0200005,54.89300050000001,82.3836255103827,75.54116591419856,1.9883505334111933,0.49910208776384896,1.7064858070611386,1.559416249663173,0.4733334166666658,0.39670004999999897,33357.118019756745,2012,7,27,1
2012-07-30,58.790001000000004,43.057697,2869400,-28725500,56.57333383333333,55.67300039999999,81.431616282662,75.02856735262817,2.1610832118371164,0.5374678129518178,1.6528374263550252,1.5399455371800144,0.36944452777777786,0.3117000599999997,48807.619513393096,2012,7,30,-1
2012-07-31,57.5,42.112904,3215900,-31941400,56.90666716666666,56.273000399999994,64.85739867615693,65.87549142144076,2.168881290810845,0.4362127135404368,1.6535535837195234,1.5459482103210143,0.09888880555555583,0.12269995999999993,55928.69565217392,2012,7,31,-1
2012-08-01,56.529999,41.40247,2435000,-34376400,57.23166666666666,56.46900030000001,54.794162682738616,59.782200246659094,2.072895303786723,0.272181381213052,1.6351980253475709,1.5421506998049632,-0.11694461111111093,0.006099869999999186,43074.47449273792,2012,8,1,-1
2012-08-02,55.860001000000004,40.911766,2672900,-37049300,57.44666683333333,56.4800004,48.55030921690915,55.81965676859806,1.9206227349924772,0.09592704993504507,1.5826782228128145,1.5205431648147154,-0.2644443055555558,-0.06199993999999976,47849.981241496935,2012,8,2,-1
2012-08-03,58.119999,42.566982,2801200,-34248100,57.61000016666667,56.74500019999999,64.79057505756379,64.6111173836722,1.959718167019858,0.10801798556994036,1.6944104005315332,1.57951600657398,0.08499980555555453,0.13749988000000074,48196.834965533984,2012,8,3,1
2012-08-06,56.18,41.146137,3907100,-38155200,57.16333333333333,56.8130002,48.89297613332646,54.30444900523817,1.8132577657077604,-0.03075393259372605,1.72796966047838,1.6020403562452812,-0.16388888888888906,-0.06330001999999979,69546.10181559273,2012,8,6,-1
2012-08-07,57.849998,42.369236,1833800,-36321400,57.00666616666666,57.139999800000005,59.227353088508956,60.35350718351445,1.8110648955548851,-0.026357442197280975,1.7601726944305418,1.6244383384330168,0.14055530555555626,0.07099982000000013,31699.223222099336,2012,8,7,1
2012-08-08,57.509997999999996,42.120224,1971300,-38292700,57.0083325,57.43399960000001,56.43912565048032,58.59872794233378,1.7615854115826366,-0.060669540935623927,1.7361550249874873,1.6192162215113661,0.08361091666666809,0.007599839999999603,34277.51814562747,2012,8,8,-1
2012-08-09,57.59,42.178822,1137800,-37154900,57.18499933333334,57.4789997,57.01056583141733,58.911065544978044,1.7091263126119784,-0.0905029119250258,1.6195395224887386,1.5667554104357977,0.06750011111111102,0.01110003000000077,19756.902239972216,2012,8,9,1
2012-08-10,57.599998,42.186138,631300,-36523600,57.47499883333333,57.352999399999995,57.09497233428336,58.95406377041064,1.6493462172633215,-0.12022640581894616,1.5255856702398645,1.5224176899140074,0.0208331944444448,0.02469985999999977,10960.069825002425,2012,8,10,1
2012-08-13,57.09,41.812611,689100,-37212700,57.30333233333334,57.18299930000001,50.969228588724576,55.65319265060438,1.5430303907962752,-0.181233785828794,1.4710270032158783,1.495296755418307,-0.03555538888888895,-0.009299930000000244,12070.415133998948,2012,8,13,-1
2012-08-14,57.389998999999996,42.032340999999995,1475500,-35737200,57.50499883333333,57.17199920000001,54.421120460929146,57.21877828762115,1.4660816676007755,-0.2065460072194352,1.40292440289429,1.4600319676473914,-0.019166638888888102,0.021799980000000118,25710.05446436756,2012,8,14,1
2012-08-15,57.540001000000004,42.142204,1227400,-34509800,57.45333266666668,57.27299939999999,56.26843955855149,58.04171591724783,1.4010526945262214,-0.21725998423519144,1.3416320626048606,1.4265304192650217,0.014444722222220228,0.02670016000000075,21331.247456877867,2012,8,15,1
2012-08-16,57.73,42.281353,996300,-33513500,57.48999966666667,57.45999930000001,58.8061725867894,59.14768296754588,1.3492942718093983,-0.2152147255616117,1.3104691563443749,1.4067040483017703,0.04000005555555456,0.027000069999999,17257.924822449335,2012,8,16,1
2012-08-17,58.060001,42.523047999999996,729900,-32783600,57.56833316666666,57.45399950000001,63.25087918700609,61.12517328960038,1.3196910942186122,-0.19585432252191848,1.2364222407099372,1.3648688458866822,0.08194463888888966,0.060600149999999076,12571.477565079616,2012,8,17,1
2012-08-20,57.959998999999996,42.449806,849900,-33633500,57.62833333333334,57.6319994,60.862859083033705,60.14489948574252,1.2734811391920076,-0.19365142203881855,1.1767799166389437,1.328625353592348,0.055277611111110986,0.03279996000000054,14663.561329599055,2012,8,20,-1
2012-08-21,58.5,42.845303,1602400,-32031100,57.86333333333334,57.69699959999999,68.55561056702628,63.64319411937479,1.2658411557473173,-0.16103312438680706,1.175101924975049,1.3201940859127306,0.10611111111111053,0.0803000400000009,27391.452991452992,2012,8,21,1
2012-08-22,58.860001000000004,43.108955,1014900,-31016200,58.10833366666666,57.83199989999999,72.8282870791768,65.86275747585819,1.2741479019858415,-0.12218110251862613,1.1405915324775444,1.295684281617094,0.12527788888888955,0.10280011000000044,17242.60928911639,2012,8,22,1
2012-08-23,57.619999,42.200790000000005,835200,-31851400,58.12166666666666,57.83499980000001,46.63582068812428,53.38870933130126,1.1672182940304268,-0.1832885683792329,1.16453247922979,1.2999001175362397,-0.0836112777777771,-0.02150008000000057,14494.967276899812,2012,8,23,-1
2012-08-24,57.77,42.310646000000006,1101000,-30750400,58.12833333333334,57.852,49.28357652491808,54.54580881582511,1.0821057944182826,-0.21472085439310185,1.1310793313068113,1.2764051616594276,-0.05972222222222238,-0.008199999999999364,19058.334775835207,2012,8,24,1
2012-08-27,58.02,42.493755,1122000,-29628400,58.1216665,57.94500000000001,53.861980863987284,56.54354093578514,1.0230335420792187,-0.21903448538573267,1.08497119817613,1.2460848035764562,-0.016944416666666722,0.007499999999999574,19338.15925542916,2012,8,27,1
2012-08-28,56.290001000000004,41.2267,3435400,-33063800,57.84333349999999,57.835000199999996,30.784611789475804,42.26195996962153,0.8270877427585361,-0.3319842277651324,1.1854740783585176,1.2882805633976335,-0.25888875000000056,-0.15449992000000065,61030.37731337045,2012,8,28,-1
2012-08-29,56.990002000000004,41.73938,1218100,-31845700,57.59166716666666,57.78000030000001,42.70419010800928,48.14977586168331,0.7199839883875327,-0.35127038570890856,1.172926370522666,1.276866385227752,-0.1002775277777772,-0.07899983000000077,21373.92449995001,2012,8,29,1
2012-08-30,55.84,40.897125,1875400,-33721100,57.08833366666667,57.591000300000005,31.880701158473016,40.593524885735434,0.5361277934998583,-0.4281012644772665,1.1766340334703993,1.2735232159663643,-0.20805561111111126,-0.1751000299999994,33585.243553008586,2012,8,30,-1
2012-08-31,56.77,41.578251,1072900,-32648200,56.94666716666666,57.4620002,45.327808456075665,47.9352443036463,0.4601592329069533,-0.4032558600561372,1.169970730123359,1.2653471051680458,-0.029444527777776838,-0.06920001999999954,18899.06640831425,2012,8,31,1
2012-09-04,56.130001,41.109524,1081200,-33729400,56.67333399999999,57.27900040000001,38.974287351554224,43.79659886534251,0.34434167423265194,-0.41525873498435095,1.1589738571110229,1.2550798499096434,-0.0905554999999983,-0.1148999400000008,19262.42616671252,2012,9,4,-1
2012-09-05,56.07,41.065575,1067600,-34797000,56.348333999999994,57.0360004,38.36923447699608,43.40621498436653,0.2448908955079716,-0.411767610967225,1.138076471399921,1.2398258574141614,-0.04638900000000016,-0.09660003999999986,19040.48510790084,2012,9,5,-1
2012-09-06,57.869999,42.383877000000005,1419200,-33377800,56.61166699999999,56.9370002,60.46444052878789,56.36945116377034,0.3077725031110603,-0.27910880269130894,1.2212689242599286,1.276334614543453,0.20972200000000168,0.09329988,24523.93337694718,2012,9,6,1
2012-09-07,56.82,41.614868,3758500,-37136300,56.58333333333334,56.8570003,48.334568761802,49.082505531500175,0.2697707369526654,-0.2536884550797631,1.2961417318339357,1.3110177338162807,0.039444444444444095,-0.003700030000000254,66147.48328053503,2012,9,7,-1
2012-09-10,55.419998,40.589515999999996,2164900,-39301200,56.513333,56.62200010000001,36.589948366538216,41.19341741770019,0.1252418918205649,-0.31857384016949103,1.3115276586505422,1.3179668971254668,-0.18222249999999934,-0.12020021000000015,39063.51638626909,2012,9,10,-1
2012-09-11,55.560001,40.692054999999996,1253000,-38048200,56.3116665,56.3760002,38.386529118874286,42.22523855382728,0.021748114103715462,-0.33765409430907234,1.2603748927854876,1.2920685522691933,-0.12527758333333358,-0.08159992000000002,22552.195418427007,2012,9,11,1
2012-09-12,55.619999,40.735989000000004,1264900,-36783300,56.22666616666667,56.30900000000001,39.271365216205844,42.70393499254384,-0.054798430991858986,-0.3313605115237175,1.2493375035069392,1.2849651746557338,-0.10111119444444464,-0.06890010000000046,22741.81989827076,2012,9,12,1
2012-09-13,56.16,41.131485,1717500,-35065800,56.24166616666667,56.225999800000004,47.425881317322435,47.088135257425186,-0.07106930898990528,-0.278105111617411,1.2294036531562451,1.273216865922947,-0.013611027777778636,-0.006599980000000017,30582.26495726496,2012,9,13,1
2012-09-14,57.130001,41.841919,1627500,-33438300,56.11833316666667,56.3549999,59.227274584751434,54.09831739196086,-0.0056282440711186155,-0.17013123735889948,1.3074630878406208,1.3100559226267998,0.16861130555555448,0.07750011000000043,28487.659224791543,2012,9,14,1
2012-09-17,57.34,41.99572,1130500,-32307800,56.20499983333333,56.4119999,61.47395842438536,55.516011357366686,0.062459442051256524,-0.08163484098921947,1.2417165790565592,1.27705302649546,0.1891666944444464,0.09280001000000056,19715.730728985,2012,9,17,1
2012-09-18,56.400002,41.307262,1687400,-33995200,56.36833383333334,56.43899999999999,47.434321898513886,48.12370238115057,0.04010711132603717,-0.08318973737155108,1.2335449211509038,1.2712003751706873,0.0052780277777770826,-0.003899799999999942,29918.43865537452,2012,9,18,-1
2012-09-19,54.560001,39.959648,4392100,-38387300,56.20166716666667,56.288000100000005,30.87248138148087,37.31653677782701,-0.12464316615185568,-0.19835201187955515,1.2991908290358132,1.3021405564121529,-0.273611027777779,-0.1727999099999998,80500.36509346838,2012,9,19,-1
2012-09-20,54.540001000000004,39.945007000000004,3656500,-42043800,56.02166750000001,55.9550003,30.732520308978142,37.215600512300064,-0.2538960255302385,-0.2620838970063504,1.2392718461322318,1.2720335785915453,-0.24694441666666714,-0.1414999299999998,67042.53635785596,2012,9,20,-1
