Date,Open,High,Low,Close,Adj Close,Volume
2020-01-14,299.149994,305.899994,298.470001,302.549988,298.214355,609600
2020-01-15,301.600006,302.950012,299.750000,300.079987,295.779755,505300
2020-01-16,302.549988,302.940002,299.549988,301.079987,296.765411,547500
2020-01-17,300.899994,301.049988,299.269989,300.040009,295.740326,743900
2020-01-21,298.109985,301.250000,297.470001,298.399994,294.123810,573000
2020-01-22,300.559998,301.660004,296.010010,296.250000,292.004639,1108600
2020-01-23,296.929993,297.100006,291.559998,294.320007,290.102325,713000
2020-01-24,296.890015,299.329987,294.489990,295.829987,291.590668,977800
2020-01-27,287.160004,288.619995,283.769989,284.279999,280.206177,889100
2020-01-28,286.230011,290.260010,285.160004,290.179993,286.021637,1636100
2020-01-29,296.070007,298.290009,293.709991,296.140015,291.896240,965500
2020-01-30,290.790009,294.700012,290.540009,294.380005,290.161438,794100
2020-01-31,288.000000,288.250000,280.170013,280.660004,276.638062,1272600
2020-02-03,283.630005,288.850006,283.320007,288.160004,284.030548,823200
2020-02-04,294.910004,299.260010,294.230011,299.230011,294.941986,795300
2020-02-05,307.350006,307.350006,303.049988,306.320007,301.930328,1042000
2020-02-06,307.529999,309.609985,306.619995,309.549988,305.114044,698000
2020-02-07,304.670013,305.630005,303.200012,304.970001,300.599670,1775900
2020-02-10,304.040009,309.700012,304.000000,309.679993,305.242188,373000
2020-02-11,313.040009,316.269989,313.010010,316.010010,311.481506,789900
2020-02-12,315.630005,317.709991,315.250000,317.440002,312.890991,656100
2020-02-13,314.950012,318.369995,314.019989,317.250000,312.703705,742200
2020-02-14,317.369995,319.220001,314.510010,316.299988,311.767303,661400
2020-02-18,307.399994,310.209991,306.890015,309.179993,304.749329,757100
2020-02-19,311.149994,317.630005,311.000000,317.390015,312.841705,1093900
2020-02-20,315.850006,316.579987,310.440002,313.470001,308.977875,1118400
2020-02-21,310.200012,310.829987,304.730011,306.000000,301.614899,1134600
2020-02-24,289.049988,295.230011,288.269989,290.399994,286.238495,1347400
2020-02-25,295.549988,295.929993,284.440002,284.589996,280.511749,1166700
2020-02-26,289.450012,292.309998,285.589996,286.320007,282.216980,861100
2020-02-27,278.859985,286.850006,275.869995,277.230011,273.257263,1373900
2020-02-28,267.809998,277.459991,265.980011,276.709991,272.744659,1647400
2020-03-02,279.619995,287.489990,275.470001,287.489990,283.370178,1081300
2020-03-03,292.929993,296.850006,282.220001,284.299988,280.225861,1916300
2020-03-04,292.390015,301.989990,289.980011,301.609985,297.287811,1289500
2020-03-05,291.040009,295.940002,286.040009,288.250000,284.119293,1453900
2020-03-06,284.459991,288.239990,281.290009,288.109985,283.981262,1148400
2020-03-09,265.450012,276.369995,263.859985,263.910004,260.128113,1759600
2020-03-10,277.989990,280.350006,265.000000,279.760010,275.750946,1699200
2020-03-11,272.510010,274.329987,260.559998,264.140015,260.354797,1175900
2020-03-12,245.419998,254.860001,237.550003,240.750000,237.299973,2779800
2020-03-13,257.059998,257.859985,233.839996,256.950012,253.267838,2637200
2020-03-16,220.649994,248.210007,209.619995,229.360001,226.073196,1496800
2020-03-17,231.550003,239.979996,225.020004,238.339996,234.924515,1642500
2020-03-18,213.360001,226.289993,191.250000,196.990005,194.167084,3131900
2020-03-19,205.809998,219.240005,200.589996,214.029999,210.962875,1634600
2020-03-20,225.149994,237.320007,215.589996,216.100006,213.003220,2316700
2020-03-23,225.330002,235.300003,222.669998,233.149994,229.808884,1731500
2020-03-24,254.330002,260.529999,250.800003,260.209991,256.481110,1427600
2020-03-25,260.670013,272.339996,251.949997,262.070007,258.314453,1211300
2020-03-26,262.890015,277.140015,261.609985,275.899994,271.946259,1018600
2020-03-27,262.209991,263.709991,251.809998,252.619995,248.999878,1518300
2020-03-30,263.570007,270.130005,260.690002,268.029999,264.189026,1142400
2020-03-31,268.119995,268.589996,259.000000,261.640015,257.890625,881800
2020-04-01,253.130005,257.679993,247.380005,249.009995,245.441605,715700
2020-04-02,243.869995,251.960007,242.250000,247.279999,243.736404,788600
2020-04-03,246.059998,248.000000,242.479996,244.610001,241.104660,571700
2020-04-06,260.000000,272.779999,259.420013,271.130005,267.244629,807600
2020-04-07,280.459991,281.279999,271.000000,272.589996,268.683685,768200
2020-04-08,278.029999,281.339996,274.410004,278.579987,274.587860,891700
2020-04-09,282.220001,285.130005,275.119995,276.809998,272.843231,728900
2020-04-13,274.850006,276.149994,272.010010,274.100006,270.172089,789400
2020-04-14,286.989990,294.760010,285.049988,288.929993,284.789520,1700600
2020-04-15,276.920013,284.540009,275.049988,282.489990,278.441803,1487600
2020-04-16,289.829987,292.549988,286.170013,292.399994,288.209808,1212000
2020-04-17,301.250000,301.429993,293.609985,295.649994,291.413239,899100
2020-04-20,291.649994,298.010010,291.440002,291.579987,287.401581,510100
2020-04-21,286.070007,287.549988,278.570007,281.089996,277.061890,663700
2020-04-22,290.000000,295.470001,288.230011,294.970001,290.742981,596100
2020-04-23,290.940002,297.160004,288.309998,289.399994,285.252808,730500
2020-04-24,289.890015,292.459991,285.970001,291.839996,289.114410,464200
2020-04-27,293.790009,294.760010,290.279999,290.899994,288.183167,689100
2020-04-28,297.589996,297.589996,291.089996,291.420013,288.698364,532000
2020-04-29,296.299988,304.760010,295.350006,303.709991,300.873566,968000
2020-04-30,301.359985,301.529999,287.059998,288.429993,285.736237,846300
2020-05-01,283.859985,283.859985,278.200012,279.059998,276.453766,862800
2020-05-04,279.600006,283.230011,275.959991,283.179993,280.535278,1036900
2020-05-05,284.329987,293.000000,284.329987,288.350006,285.656982,821600
2020-05-06,293.890015,295.779999,290.790009,291.899994,289.173859,552400
2020-05-07,297.940002,300.119995,294.549988,299.589996,296.791992,570800
2020-05-08,300.220001,304.510010,299.440002,304.399994,301.557098,680600
2020-05-11,298.600006,305.799988,298.350006,304.390015,301.547211,513600
2020-05-12,305.380005,305.899994,296.239990,296.630005,293.859680,481700
2020-05-13,298.489990,301.470001,290.750000,294.230011,291.482117,1142300
2020-05-14,286.170013,303.760010,283.309998,302.549988,299.724365,1296800
2020-05-15,292.750000,296.220001,290.100006,292.540009,289.807892,957200
2020-05-18,297.690002,306.559998,297.660004,304.890015,302.042542,997000
2020-05-19,303.820007,311.989990,303.730011,306.250000,303.389801,687400
2020-05-20,318.239990,326.260010,317.549988,325.640015,322.598755,1084900
2020-05-21,322.600006,324.459991,317.299988,318.989990,316.010834,639200
2020-05-22,315.970001,319.500000,314.320007,319.359985,316.377380,365400
2020-05-26,322.459991,325.380005,319.380005,319.859985,316.872742,540400
2020-05-27,318.989990,319.600006,311.109985,318.529999,315.555145,808100
2020-05-28,321.260010,329.079987,319.410004,319.970001,316.981689,797900
2020-05-29,325.450012,329.980011,324.239990,329.510010,326.432587,649500
2020-06-01,323.880005,327.160004,323.500000,326.730011,323.678589,526100
2020-06-02,331.690002,335.019989,328.769989,334.730011,331.603882,717200
2020-06-03,340.510010,347.459991,338.850006,346.299988,343.065765,693900
2020-06-04,347.850006,353.390015,347.000000,353.109985,349.812164,884600
2020-06-05,359.000000,364.160004,356.160004,357.220001,353.883789,899200
2020-06-08,350.970001,351.570007,343.109985,349.250000,345.988220,1001700
2020-06-09,346.619995,353.140015,345.179993,349.329987,346.067444,737200
2020-06-10,351.010010,353.420013,347.709991,347.920013,344.670654,997900
2020-06-11,341.600006,344.820007,332.799988,332.890015,329.781036,919300
2020-06-12,346.260010,347.269989,337.250000,343.070007,339.865967,845000
2020-06-15,337.510010,350.010010,336.630005,350.010010,346.741180,598200
2020-06-16,351.250000,355.000000,347.040009,352.049988,348.762085,863900
2020-06-17,361.380005,365.750000,360.410004,362.410004,359.025330,710400
2020-06-18,359.579987,361.799988,356.519989,358.880005,355.528290,494700
2020-06-19,364.730011,368.140015,359.589996,360.670013,357.301575,786900
2020-06-22,362.380005,364.929993,359.820007,364.290009,360.887787,554500
2020-06-23,370.609985,371.799988,366.549988,366.640015,363.215851,604100
2020-06-24,365.589996,367.559998,359.529999,361.579987,358.203064,613500
2020-06-25,362.470001,366.929993,358.579987,366.549988,363.126648,465100
2020-06-26,367.429993,368.200012,361.000000,361.760010,358.381409,493000
2020-06-29,362.929993,365.100006,358.109985,364.809998,361.402924,612800
2020-06-30,362.220001,368.910004,362.190002,368.029999,364.592834,678600
2020-07-01,368.029999,370.190002,365.269989,367.589996,364.156952,516600
2020-07-02,373.559998,375.880005,372.410004,373.220001,369.734375,449400
2020-07-06,386.279999,389.489990,383.500000,385.459991,381.860046,752900
2020-07-07,385.399994,388.609985,381.869995,382.019989,378.452179,410900
2020-07-08,388.829987,392.149994,386.890015,391.929993,388.269623,599300
2020-07-09,395.450012,395.679993,386.100006,394.720001,391.033569,644200
2020-07-10,399.079987,399.190002,391.950012,395.850006,392.153046,667200
2020-07-13,397.859985,402.869995,387.869995,388.619995,384.990540,1083600
2020-07-14,386.630005,397.549988,385.410004,396.829987,393.123840,880100
2020-07-15,387.170013,387.690002,372.510010,375.429993,371.923737,1640300
2020-07-16,374.100006,393.859985,372.820007,385.220001,381.622284,2240900
2020-07-17,385.429993,387.049988,380.109985,383.589996,380.007538,1048700
2020-07-20,383.910004,392.470001,382.079987,391.480011,387.823853,972600
2020-07-21,392.140015,392.290009,383.160004,383.820007,380.235382,823700
2020-07-22,392.619995,394.549988,389.750000,392.600006,388.933380,710100
2020-07-23,390.049988,394.209991,381.890015,384.230011,380.641571,990800
2020-07-24,371.010010,375.160004,366.769989,367.679993,364.246094,1628900
2020-07-27,377.989990,383.790009,376.260010,381.779999,378.214417,1080300
2020-07-28,381.109985,381.739990,376.190002,376.359985,372.845032,502000
2020-07-29,365.000000,366.160004,361.690002,364.619995,361.214691,1446700
2020-07-30,355.850006,362.820007,354.859985,362.730011,359.342346,1010400
2020-07-31,361.950012,362.160004,350.739990,353.720001,350.416504,954900
2020-08-03,361.019989,367.149994,359.820007,366.609985,363.186096,862400
2020-08-04,368.429993,371.869995,368.200012,370.329987,366.871368,833400
2020-08-05,371.010010,373.209991,366.709991,368.510010,365.068359,591300
2020-08-06,368.049988,369.559998,364.179993,369.230011,365.781677,402100
2020-08-07,370.739990,371.170013,362.329987,366.070007,362.651154,572500
2020-08-10,364.760010,366.779999,359.540009,365.410004,361.997314,547900
2020-08-11,366.040009,369.369995,360.660004,361.309998,357.935608,627000
2020-08-12,366.589996,376.029999,365.640015,374.809998,371.309540,565400
2020-08-13,376.579987,378.140015,373.000000,374.760010,371.260010,470700
2020-08-14,371.079987,374.149994,369.670013,371.100006,367.634186,543900
2020-08-17,376.660004,380.500000,376.250000,378.510010,374.974976,428200
2020-08-18,383.609985,383.980011,376.989990,377.220001,373.697021,466500
2020-08-19,380.390015,380.429993,373.959991,374.940002,371.438324,354400
2020-08-20,369.540009,373.380005,368.380005,372.170013,368.694183,498200
2020-08-21,366.149994,372.130005,365.540009,372.119995,368.644653,605400
2020-08-24,380.250000,380.799988,374.529999,377.989990,374.459808,590700
2020-08-25,379.299988,380.829987,376.269989,380.829987,377.273315,378200
2020-08-26,380.089996,386.670013,380.079987,385.920013,382.315765,417600
2020-08-27,386.720001,386.799988,373.239990,376.220001,372.706360,636100
2020-08-28,376.119995,379.890015,374.799988,379.470001,375.925995,490200
2020-08-31,375.920013,378.440002,373.309998,374.179993,370.685425,533300
2020-09-01,384.109985,386.899994,382.329987,386.899994,383.286591,634500
2020-09-02,395.660004,401.149994,390.489990,398.489990,394.768372,904300
2020-09-03,389.100006,389.309998,370.079987,376.160004,372.646912,1258500
2020-09-04,365.500000,371.000000,352.859985,367.420013,363.988525,1206300
2020-09-08,345.369995,353.390015,343.250000,347.350006,344.105957,1541000
2020-09-09,357.970001,361.540009,353.510010,359.369995,356.013733,847300
2020-09-10,364.269989,366.809998,355.029999,357.000000,353.665863,678600
2020-09-11,364.000000,367.149994,357.589996,359.230011,355.875031,678700
2020-09-14,369.769989,369.980011,365.359985,367.940002,364.503662,575700
2020-09-15,374.549988,374.760010,369.100006,370.250000,366.792145,717100
2020-09-16,372.000000,372.980011,362.359985,362.380005,358.995636,973900
2020-09-17,355.510010,367.630005,355.140015,366.739990,363.314880,901000
2020-09-18,370.290009,370.910004,359.929993,366.339996,362.918610,912200
2020-09-21,355.309998,363.000000,352.570007,362.619995,359.233368,657900
2020-09-22,363.989990,365.100006,358.730011,364.640015,361.234528,971200
2020-09-23,365.209991,366.579987,356.929993,357.559998,354.220642,709800
2020-09-24,354.649994,363.589996,353.679993,360.160004,356.796356,768400
2020-09-25,352.820007,361.109985,351.089996,360.480011,357.113342,724100
2020-09-28,365.899994,371.489990,364.350006,371.059998,367.594513,821900
2020-09-29,370.070007,375.880005,369.570007,374.000000,370.507080,608800
2020-09-30,368.779999,373.250000,367.500000,369.269989,365.821259,867800
2020-10-01,375.529999,382.649994,374.420013,382.010010,378.442291,891600
2020-10-02,372.399994,375.720001,370.000000,370.000000,366.544434,711600
2020-10-05,375.149994,382.399994,374.910004,382.109985,378.541321,649900
2020-10-06,374.200012,377.380005,368.559998,370.109985,366.653381,686600
2020-10-07,374.429993,376.529999,371.630005,375.799988,372.290253,550900
2020-10-08,376.769989,380.950012,376.440002,380.890015,377.332733,686700
2020-10-09,385.799988,389.980011,385.769989,388.989990,385.357086,539300
2020-10-12,395.429993,401.000000,395.429993,399.040009,395.313232,840300
2020-10-13,401.510010,409.109985,398.279999,405.149994,401.366180,1027900
2020-10-14,402.640015,406.000000,395.500000,398.029999,394.312683,954800
2020-10-15,383.799988,387.920013,380.720001,386.570007,382.959686,786200
2020-10-16,390.760010,392.380005,385.869995,386.899994,383.286591,594500
2020-10-19,392.190002,392.269989,383.790009,385.309998,381.711456,392700
2020-10-20,386.820007,389.269989,384.260010,384.959991,381.364716,356800
2020-10-21,385.649994,389.290009,382.980011,383.000000,379.423035,359100
2020-10-22,381.100006,382.089996,375.399994,375.500000,371.993073,611700
2020-10-23,378.839996,379.559998,374.140015,378.559998,375.024475,467600
2020-10-26,371.549988,374.880005,364.000000,367.489990,364.057861,900400
2020-10-27,368.410004,370.540009,364.459991,366.369995,362.948364,968700
2020-10-28,359.470001,365.070007,357.380005,362.859985,359.471100,953100
2020-10-29,363.339996,373.799988,362.220001,370.859985,367.396393,808800
2020-10-30,363.809998,365.829987,359.010010,361.209991,357.836548,821100
2020-11-02,364.480011,368.320007,361.720001,365.209991,363.202850,893200
2020-11-03,368.459991,376.390015,367.859985,372.059998,370.015228,813500
2020-11-04,373.660004,384.959991,372.320007,383.000000,380.895111,2451500
2020-11-05,397.200012,399.679993,393.459991,398.190002,396.001617,1115500
2020-11-06,402.100006,407.500000,398.190002,406.239990,404.007385,710700
2020-11-09,417.040009,420.649994,406.320007,406.329987,404.096863,1273700
2020-11-10,409.119995,410.109985,397.980011,399.299988,397.105530,1323100
2020-11-11,407.399994,418.640015,407.279999,418.049988,415.752472,933300
2020-11-12,419.000000,421.179993,412.010010,412.720001,410.451782,800800
2020-11-13,419.570007,421.380005,416.380005,419.589996,417.284027,582700
2020-11-16,419.950012,426.649994,419.630005,426.510010,424.165985,547300
2020-11-17,424.920013,427.450012,422.250000,426.480011,424.136169,524600
2020-11-18,424.119995,427.359985,421.019989,423.809998,421.480804,543600
2020-11-19,417.309998,423.380005,416.869995,423.359985,421.033264,914100
2020-11-20,424.040009,428.399994,423.519989,423.589996,421.262024,484000
2020-11-23,427.989990,429.640015,421.950012,427.149994,424.802460,596000
2020-11-24,425.420013,427.609985,423.019989,424.269989,421.938293,610400
2020-11-25,423.260010,424.679993,420.750000,423.480011,421.152649,308200
2020-11-27,429.329987,438.720001,428.779999,437.769989,435.364075,432500
2020-11-30,440.540009,441.290009,433.670013,437.730011,435.324341,508500
2020-12-01,447.100006,451.730011,444.480011,449.239990,446.771057,685100
2020-12-02,447.160004,452.109985,444.260010,451.000000,448.521393,1050700
2020-12-03,457.010010,459.220001,452.309998,452.899994,450.410950,677900
2020-12-04,454.000000,464.500000,453.470001,464.390015,461.837830,660800
2020-12-07,464.559998,471.010010,464.100006,469.730011,467.148468,632900
2020-12-08,465.920013,470.850006,464.940002,468.570007,465.994812,738800
2020-12-09,463.799988,465.959991,450.519989,452.890015,450.401001,868800
2020-12-10,451.140015,458.880005,449.119995,457.799988,455.283997,539300
2020-12-11,453.809998,457.149994,451.839996,452.630005,450.142426,512100
2020-12-14,452.339996,456.820007,452.170013,452.989990,450.500458,546100
2020-12-15,464.510010,469.619995,461.890015,469.299988,466.720825,639200
2020-12-16,467.989990,472.239990,465.010010,471.529999,468.938568,524900
2020-12-17,478.730011,481.320007,476.010010,477.299988,474.676849,477300
2020-12-18,478.489990,479.450012,474.320007,477.239990,474.617188,730700
2020-12-21,460.260010,472.279999,459.480011,472.260010,469.664551,622800
2020-12-22,473.480011,478.619995,472.950012,476.179993,473.563019,431300
2020-12-23,478.940002,480.390015,474.200012,474.619995,472.011566,389200
2020-12-24,478.950012,484.600006,477.079987,483.089996,480.435028,271900
2020-12-28,487.140015,488.720001,478.429993,480.239990,477.600677,449300
2020-12-29,489.450012,489.450012,482.510010,484.010010,481.349976,377200
2020-12-30,488.130005,492.660004,488.000000,489.910004,487.217529,381900
2020-12-31,490.000000,490.519989,483.450012,487.720001,485.039581,312700
2021-01-04,499.989990,504.750000,490.709991,500.000000,497.252075,1527600
2021-01-05,494.160004,505.359985,493.890015,505.359985,502.582611,1029900
2021-01-06,491.850006,499.839996,489.739990,490.220001,487.525848,977900
2021-01-07,495.970001,503.220001,495.519989,501.429993,498.674225,936200
2021-01-08,512.590027,514.280029,501.709991,508.739990,505.944061,734500
2021-01-11,500.500000,508.910004,499.429993,507.950012,505.158417,703000
2021-01-12,507.100006,514.789978,503.500000,513.929993,511.105530,651700
2021-01-13,511.209991,515.609985,509.380005,514.059998,511.234833,513700
2021-01-14,530.159973,546.400024,529.890015,544.650024,541.656738,1450300
2021-01-15,532.309998,536.849976,525.359985,527.500000,524.600952,869200
2021-01-19,533.000000,550.479980,530.609985,549.500000,546.480042,1504000
2021-01-20,555.570007,558.159973,543.159973,549.380005,546.360718,1121900
2021-01-21,568.000000,573.799988,565.609985,570.739990,567.603271,1272100
2021-01-22,563.489990,570.710022,562.789978,569.450012,566.320435,901600
2021-01-25,562.150024,568.219971,554.119995,567.609985,564.490540,966500
2021-01-26,563.179993,563.650024,548.440002,549.000000,545.982788,887700
2021-01-27,534.969971,539.520020,522.500000,524.630005,521.746765,1506800
2021-01-28,542.109985,553.840027,537.380005,547.219971,544.212585,968600
2021-01-29,540.960022,543.500000,528.299988,534.159973,531.224304,867300
2021-02-01,547.400024,555.469971,544.530029,554.390015,551.343201,849600
2021-02-02,553.780029,556.789978,549.450012,553.500000,550.458069,721600
2021-02-03,551.289978,551.719971,541.950012,542.909973,539.926208,635400
2021-02-04,546.960022,555.979980,544.280029,555.440002,552.387390,554500
2021-02-05,554.960022,556.140015,551.020020,552.809998,549.771851,461700
2021-02-08,557.969971,566.929993,557.969971,564.000000,560.900391,716900
2021-02-09,566.539978,571.929993,565.500000,565.500000,562.392090,483300
2021-02-10,571.429993,573.059998,559.700012,566.890015,563.774475,458600
2021-02-11,574.630005,591.789978,573.830017,591.510010,588.259155,975400
2021-02-12,591.969971,601.460022,589.150024,597.989990,594.703552,732400
2021-02-16,605.580017,608.710022,599.169983,603.140015,599.825317,621600
2021-02-17,598.349976,598.479980,581.460022,587.580017,584.350830,825100
2021-02-18,584.359985,589.460022,576.049988,582.479980,579.278809,716800
2021-02-19,591.840027,600.750000,589.390015,594.400024,591.133301,821500
2021-02-22,587.619995,590.119995,576.500000,578.500000,575.320618,753400
2021-02-23,571.719971,579.179993,560.130005,576.070007,572.903992,1004800
2021-02-24,573.340027,595.960022,565.549988,595.010010,591.739929,1023000
2021-02-25,582.630005,586.400024,559.659973,559.770020,556.693604,1288900
2021-02-26,572.340027,573.489990,560.700012,567.090027,563.973389,946500
2021-03-01,572.369995,584.359985,568.859985,583.549988,580.342957,679500
2021-03-02,579.030029,579.869995,563.000000,563.140015,560.045105,696100
2021-03-03,564.590027,565.950012,541.200012,543.599976,540.612427,1006900
2021-03-04,537.849976,541.330017,502.089996,510.500000,507.694397,1702500
2021-03-05,527.969971,530.849976,508.329987,527.039978,524.143494,1370100
2021-03-08,526.440002,529.169983,501.109985,502.190002,499.430054,1180700
2021-03-09,527.640015,543.210022,524.950012,539.520020,536.554932,1240500
2021-03-10,540.080017,541.820007,521.109985,523.330017,520.453918,876500
2021-03-11,546.989990,548.489990,540.010010,544.400024,541.408081,1009700
2021-03-12,534.119995,539.080017,528.599976,537.630005,534.675293,714900
2021-03-15,538.669983,547.799988,536.010010,547.190002,544.182739,582400
2021-03-16,546.380005,555.729980,545.960022,549.380005,546.360718,651600
2021-03-17,548.219971,566.049988,542.859985,559.570007,556.494690,841400
2021-03-18,547.979980,552.479980,539.020020,539.190002,536.226746,790000
2021-03-19,544.690002,557.090027,541.309998,547.419983,544.411438,1404600
2021-03-22,567.640015,577.989990,563.830017,575.989990,572.824463,1216800
2021-03-23,569.520020,571.280029,555.500000,558.869995,555.798523,866300
2021-03-24,587.179993,594.469971,578.000000,578.580017,575.400269,2121400
2021-03-25,570.909973,585.840027,569.090027,584.000000,580.790405,1088900
2021-03-26,588.690002,627.299988,588.690002,625.669983,622.231384,1933600
2021-03-29,614.760010,616.859985,601.440002,608.000000,604.658569,1214900
2021-03-30,599.919983,606.260010,595.520020,601.289978,597.985413,1071600
2021-03-31,606.159973,620.940002,605.200012,617.359985,613.967102,1579600
2021-04-01,619.799988,639.489990,619.750000,637.099976,633.598633,1908300
2021-04-05,651.650024,653.000000,638.030029,640.489990,636.969971,1529800
2021-04-06,633.409973,635.750000,618.380005,628.000000,624.548584,1281900
2021-04-07,627.159973,631.400024,622.190002,626.559998,623.116516,820600
2021-04-08,635.960022,641.590027,632.750000,639.880005,636.363342,865900
2021-04-09,634.340027,638.710022,628.549988,634.320007,630.833923,631100
2021-04-12,631.559998,631.580017,620.619995,630.429993,626.965271,739500
2021-04-13,635.630005,636.739990,623.719971,629.119995,625.662476,710500
2021-04-14,635.669983,641.090027,627.039978,630.989990,627.522217,718000
2021-04-15,633.780029,642.900024,627.520020,642.090027,638.561218,980400
2021-04-16,640.260010,647.940002,638.479980,645.690002,642.141418,605200
2021-04-19,637.640015,639.260010,622.450012,630.109985,626.647034,1138900
2021-04-20,626.030029,627.789978,612.780029,616.940002,613.549438,988000
2021-04-21,637.719971,655.840027,635.929993,655.489990,651.887573,2160900
2021-04-22,664.169983,665.869995,640.479980,647.090027,643.533752,1233400
2021-04-23,659.219971,671.280029,658.369995,670.909973,667.222778,1109600
2021-04-26,666.960022,675.650024,666.960022,670.440002,666.755371,801000
2021-04-27,670.330017,674.840027,661.789978,672.809998,669.112366,678200
2021-04-28,664.450012,670.859985,661.280029,665.340027,661.683411,571300
2021-04-29,666.289978,666.630005,654.059998,662.479980,658.839111,504300
2021-04-30,654.270020,661.049988,645.700012,648.099976,644.538147,575200
2021-05-03,657.710022,658.080017,647.710022,654.429993,652.732849,672000
2021-05-04,635.669983,639.229980,615.909973,629.000000,627.368774,1505800
2021-05-05,642.000000,651.979980,635.820007,641.880005,640.215393,948200
2021-05-06,638.330017,644.640015,629.929993,644.340027,642.669006,618200
2021-05-07,651.780029,661.289978,647.710022,658.570007,656.862122,573700
2021-05-10,648.299988,648.640015,626.520020,627.260010,625.633301,882700
2021-05-11,616.119995,633.659973,614.609985,630.659973,629.024475,891200
2021-05-12,615.000000,619.710022,600.260010,601.880005,600.319153,1107700
2021-05-13,621.640015,628.750000,611.809998,623.090027,621.474121,1436100
2021-05-14,630.140015,651.140015,625.409973,647.760010,646.080139,1331000
2021-05-17,631.890015,636.080017,623.299988,635.349976,633.702271,929400
2021-05-18,641.400024,643.760010,631.609985,632.190002,630.550537,644700
2021-05-19,608.010010,630.979980,606.640015,630.780029,629.144226,1049600
2021-05-20,632.690002,652.250000,631.750000,648.770020,647.087524,1086900
2021-05-21,645.859985,647.359985,636.179993,639.219971,637.562256,847500
2021-05-24,647.500000,662.260010,645.760010,658.950012,657.241150,794000
2021-05-25,671.169983,679.440002,667.280029,672.289978,670.546509,1088800
2021-05-26,667.219971,669.539978,659.859985,665.770020,664.043457,597100
2021-05-27,661.000000,667.859985,658.929993,665.090027,663.365234,652600
2021-05-28,669.030029,675.979980,666.940002,675.469971,673.718262,610700
2021-06-01,684.739990,688.090027,668.520020,671.799988,670.057800,1292000
2021-06-02,670.520020,678.729980,668.770020,674.090027,672.341858,596800
2021-06-03,667.349976,670.409973,660.109985,665.890015,664.163147,612100
2021-06-04,674.809998,684.020020,673.090027,683.299988,681.527954,531000
2021-06-07,680.179993,684.409973,676.479980,681.979980,680.211365,594300
2021-06-08,690.669983,692.119995,676.549988,680.729980,678.964600,562800
2021-06-09,685.000000,688.059998,680.809998,682.590027,680.819824,440700
2021-06-10,689.359985,704.780029,686.559998,699.940002,698.124817,800100
2021-06-11,698.200012,698.940002,691.349976,697.030029,695.222412,445100
2021-06-14,699.510010,709.630005,695.539978,709.330017,707.490479,636600
2021-06-15,707.599976,710.969971,696.869995,701.780029,699.960083,510700
2021-06-16,706.049988,709.969971,693.700012,699.049988,697.237122,590900
2021-06-17,691.359985,704.530029,691.099976,698.830017,697.017700,746700
2021-06-18,685.349976,687.200012,668.570007,671.070007,669.329712,1669900
2021-06-21,678.500000,681.950012,672.400024,680.650024,678.884888,565500
2021-06-22,680.489990,687.570007,676.260010,685.809998,684.031433,542200
2021-06-23,686.530029,689.229980,679.549988,681.650024,679.882263,523400
2021-06-24,691.669983,697.960022,690.669983,695.000000,693.197632,469400
2021-06-25,693.929993,695.559998,685.969971,686.210022,684.430420,431200
2021-06-28,698.929993,705.799988,698.669983,704.109985,702.283997,623900
2021-06-29,699.950012,705.270020,698.200012,703.679993,701.855103,400000
2021-06-30,694.599976,696.570007,686.590027,690.840027,689.048462,767500
2021-07-01,687.239990,691.679993,674.530029,679.309998,677.548340,997500
2021-07-02,688.489990,689.869995,683.700012,687.539978,685.756958,449700
2021-07-06,689.440002,693.549988,676.700012,685.869995,684.091309,788700
2021-07-07,694.039978,695.719971,684.369995,690.179993,688.390137,442900
2021-07-08,670.979980,675.599976,664.830017,673.690002,671.942871,849400
2021-07-09,683.969971,693.000000,678.929993,691.359985,689.567078,583600
2021-07-12,700.000000,708.510010,699.169983,707.809998,705.974426,618500
2021-07-13,706.250000,710.659973,703.599976,706.419983,704.588013,623300
2021-07-14,719.979980,723.010010,712.880005,716.510010,714.651855,852000
2021-07-15,712.570007,713.270020,696.840027,703.940002,702.114441,729400
2021-07-16,702.880005,706.989990,686.869995,687.419983,685.637268,578300
2021-07-19,673.849976,684.320007,671.590027,684.000000,682.226135,855300
2021-07-20,676.859985,688.659973,672.929993,684.049988,682.276001,805600
2021-07-21,705.940002,721.090027,700.690002,721.000000,719.130188,1281300
2021-07-22,733.000000,740.059998,724.200012,729.919983,728.027039,946000
2021-07-23,747.789978,756.780029,743.090027,748.140015,746.199829,1069800
2021-07-26,758.200012,759.000000,748.380005,754.090027,752.134399,691800
2021-07-27,751.169983,752.150024,733.059998,745.599976,743.666382,881200
2021-07-28,750.000000,761.039978,745.400024,759.859985,757.889404,716500
2021-07-29,761.630005,767.890015,759.859985,765.710022,763.724304,634000
2021-07-30,760.770020,768.700012,756.789978,766.739990,764.751587,487800
2021-08-02,770.809998,775.840027,768.409973,769.650024,767.654053,499900
2021-08-03,770.530029,780.450012,767.510010,779.530029,777.508423,533700
2021-08-04,792.010010,798.570007,787.799988,795.479980,793.417053,629700
2021-08-05,805.510010,805.640015,790.320007,794.750000,792.688965,723700
2021-08-06,784.500000,787.190002,779.900024,783.280029,781.248718,556900
2021-08-09,790.219971,792.250000,785.599976,788.679993,786.634705,477100
